,size,price,date,product,release_date,color,release_price
550,270,"360,000원",20/10/08,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
551,285,"390,000원",20/10/14,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
552,270,"350,000원",20/11/04,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
553,275,"270,000원",20/11/23,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
554,270,"350,000원",20/12/17,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
555,285,"310,000원",21/01/20,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
556,260,"310,000원",21/01/27,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
557,265,"300,000원",21/02/18,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
558,265,"306,000원",21/03/07,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
559,255,"350,000원",21/03/11,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
560,265,"399,000원",21/04/28,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
561,270,"310,000원",21/05/24,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
562,270,"260,000원",21/05/24,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
563,270,"273,000원",21/10/16,Nike x Medicom Toy SB Zoom Dunk Low Elite BE@RBRICK,17/11/25,BLACK/WHITE-MEDIUMGREY-BLACK,"$115(약136,600원)"
564,240(US6),"530,000원",21/10/05,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
565,245,"550,000원",21/10/19,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
566,245,"560,000원",21/10/24,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
567,265,"490,000원",21/10/25,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
568,240(US6),"550,000원",21/10/25,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
569,235(US4.5),"640,000원",21/10/28,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
570,245,"590,000원",21/11/04,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
571,240(US6),"570,000원",21/11/16,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
572,260,"550,000원",21/11/16,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
573,240(US6),"580,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
574,245,"590,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 28,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
575,280,"200,000원",20/07/04,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
576,255,"220,000원",20/07/04,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
577,275,"240,000원",20/07/14,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
578,275,"200,000원",20/07/23,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
579,280,"200,000원",20/08/01,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
580,270,"275,000원",20/08/03,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
581,290,"389,000원",20/08/04,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
582,265,"280,000원",20/09/01,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
583,260,"380,000원",20/09/01,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
584,255,"230,000원",20/09/07,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
585,280,"250,000원",20/09/10,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
586,270,"275,000원",20/10/12,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
587,270,"270,000원",20/11/06,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
588,260,"250,000원",20/11/23,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
589,280,"320,000원",20/12/27,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
590,280,"340,000원",20/12/29,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
591,255,"459,000원",21/04/16,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
592,275,"450,000원",21/10/12,Nike SB Dunk Low Black Washed Coral,19/05/16,BLACK/WASHEDCORAL-BLACK,"$90(약106,800원)"
593,160,"85,000원",21/03/16,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
594,140,"100,000원",21/03/25,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
595,130,"90,000원",21/04/01,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
596,160,"100,000원",21/04/04,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
597,130,"120,000원",21/04/08,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
598,140,"80,000원",21/04/12,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
599,140,"80,000원",21/04/15,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
600,130,"125,000원",21/04/19,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
601,160,"100,000원",21/04/20,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
602,160,"110,000원",21/05/03,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
603,160,"80,000원",21/06/02,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
604,140,"75,000원",21/06/03,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
605,150,"109,000원",21/06/27,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
606,140,"64,000원",21/07/05,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
607,140,"75,000원",21/07/30,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
608,140,"90,000원",21/08/05,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
609,160,"85,000원",21/08/06,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
610,130,"70,000원",21/08/19,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
611,140,"89,000원",21/10/07,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
612,160,"90,000원",21/10/15,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
613,140,"99,000원",21/11/25,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
614,160,"100,000원",21/12/02,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
615,130,"85,000원",21/12/19,(TD) Nike Dunk low Retro Hyper Cobalt,21/02/19,BLACK/HYPERCOBALT-WHITE,"$50(약59,400원)"
616,265,"600,000원",21/09/01,Nike x Off-White Dunk Low The 50 - Lot 31,21/08/09,SAIL/NEUTRALGREY,"$180(약213,900원)"
617,265,"500,000원",21/09/09,Nike x Off-White Dunk Low The 50 - Lot 31,21/08/09,SAIL/NEUTRALGREY,"$180(약213,900원)"
618,265,"550,000원",21/09/16,Nike x Off-White Dunk Low The 50 - Lot 31,21/08/09,SAIL/NEUTRALGREY,"$180(약213,900원)"
619,265,"580,000원",21/09/24,Nike x Off-White Dunk Low The 50 - Lot 31,21/08/09,SAIL/NEUTRALGREY,"$180(약213,900원)"
620,250,"800,000원",21/09/28,Nike x Off-White Dunk Low The 50 - Lot 31,21/08/09,SAIL/NEUTRALGREY,"$180(약213,900원)"
621,230,"850,000원",21/11/18,Nike x Off-White Dunk Low The 50 - Lot 31,21/08/09,SAIL/NEUTRALGREY,"$180(약213,900원)"
622,270,"610,000원",21/08/29,Nike x Off-White Dunk Low The 50 - Lot 2,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
623,270,"660,000원",21/10/31,Nike x Off-White Dunk Low The 50 - Lot 2,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
624,250,"100,000원",21/01/26,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
625,260,"200,000원",21/04/13,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
626,275,"150,000원",21/04/19,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
627,270,"150,000원",21/04/20,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
628,280,"130,000원",21/04/20,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
629,290,"136,000원",21/04/25,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
630,270,"150,000원",21/04/26,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
631,265,"200,000원",21/04/28,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
632,290,"136,000원",21/05/11,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
633,270,"150,000원",21/05/12,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
634,280,"130,000원",21/05/20,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
635,290,"130,000원",21/05/20,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
636,280,"119,000원",21/05/22,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
637,290,"135,000원",21/05/22,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
638,260,"145,000원",21/05/24,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
639,270,"145,000원",21/06/11,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
640,280,"189,000원",21/06/22,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
641,270,"150,000원",21/06/24,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
642,265,"210,000원",21/06/26,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
643,300,"250,000원",21/10/04,Nike Dunk Low Flyknit University Red Wolf Grey,17/01/02,UNIVERSITYRED/WOLFGREY-WHITE,"$120(약142,600원)"
644,240,"1,500,000원",20/08/04,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
645,270,"1,450,000원",20/09/24,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
646,250,"1,060,000원",21/01/17,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
647,255,"1,350,000원",21/02/13,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
648,270,"1,370,000원",21/03/02,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
649,270,"1,450,000원",21/04/09,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
650,295,"1,380,000원",21/06/07,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
651,255,"1,080,000원",21/07/25,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
652,255,"970,000원",21/10/02,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
653,260,"1,250,000원",21/10/12,Nike x Grateful Dead SB Dunk Low Green Bear,20/07/24,GREENSPARK/SOAR,"$110(약130,700원)"
654,140,"110,000원",20/06/02,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
655,110,"119,000원",20/06/17,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
656,120,"80,000원",20/06/17,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
657,130,"180,000원",20/07/05,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
658,130,"199,000원",20/09/18,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
659,140,"150,000원",21/02/03,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
660,130,"130,000원",21/02/28,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
661,130,"150,000원",21/03/17,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
662,140,"120,000원",21/09/09,(TD) Nike SB Dunk Low Raygun Tie-Dye Black,19/12/29,BLACK/BLACK-ORANGEFLASH,"$60(약71,200원)"
663,245,"630,000원",21/09/10,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
664,240(US6),"460,000원",21/09/11,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
665,240(US6),"470,000원",21/09/14,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
666,240(US6),"460,000원",21/09/19,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
667,245,"520,000원",21/09/29,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
668,230,"630,000원",21/10/05,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
669,265,"630,000원",21/10/06,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
670,240(US5.5),"550,000원",21/10/11,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
671,245,"540,000원",21/10/12,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
672,240(US6),"530,000원",21/10/12,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
673,230,"640,000원",21/10/17,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
674,240(US6),"580,000원",21/10/17,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
675,250,"590,000원",21/10/27,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
676,240(US5.5),"570,000원",21/11/04,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
677,245,"570,000원",21/11/06,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
678,230,"650,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
679,270,"650,000원",21/12/04,Nike x Off-White Dunk Low The 50 - Lot 30,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
680,240(US6),"550,000원",21/11/19,Nike x Off-White Dunk Low The 50 - Lot 24,21/08/09,WHITE/NEUTRALGREY,"$180(약213,600원)"
681,260,"550,000원",21/11/17,Nike x Off-White Dunk Low The 50 - Lot 32,21/08/09,SAIL/NEUTRALGREY,"$180(약213,600원)"
682,265,"200,000원",20/06/15,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
683,265,"200,000원",20/11/28,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
684,250,"289,000원",21/04/16,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
685,265,"350,000원",21/04/26,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
686,255,"299,000원",21/05/07,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
687,265,"350,000원",21/06/28,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
688,265,"340,000원",21/12/25,Nike Dunk Low Triple White,17/01/08,WHITE/WHITE-WHITE,"$90(약106,800원)"
689,235(US5),"650,000원",21/09/01,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
690,250,"560,000원",21/09/01,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
691,250,"565,000원",21/09/02,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
692,255,"680,000원",21/09/02,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
693,260,"670,000원",21/09/03,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
694,245,"700,000원",21/09/04,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
695,240(US6),"625,000원",21/09/05,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
696,260,"680,000원",21/09/06,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
697,260,"630,000원",21/09/07,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
698,235(US5),"830,000원",21/09/10,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
699,260,"620,000원",21/09/13,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
700,260,"620,000원",21/09/14,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
701,245,"630,000원",21/09/15,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
702,265,"565,000원",21/09/15,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
703,255,"669,000원",21/09/16,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
704,240(US6),"580,000원",21/09/25,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
705,260,"545,000원",21/09/30,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
706,260,"510,000원",21/10/11,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
707,260,"520,000원",21/10/14,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
708,260,"600,000원",21/10/20,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
709,255,"600,000원",21/11/26,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
710,260,"670,000원",21/11/29,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
711,260,"670,000원",21/12/14,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
712,255,"730,000원",21/12/15,Nike x Off-White Dunk Low The 50 - Lot 33,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약242,300원)"
713,280,"5,500,000원",21/11/17,Nike x Diamond Supply Co. SB Dunk Low Canary Diamond (Friends & Family),18/11/04,TOURYELLOW/CHROME-TOURYELLOW,"$100(약118,600원)"
714,265,"700,000원",21/09/30,Nike x Off-White Dunk Low The 50 - Lot 37,21/08/09,SAIL/NEUTRALGREY,"¥1,299(약241,900원)"
715,230,"229,000원",21/12/09,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
716,230,"199,000원",21/12/09,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
717,250,"239,000원",21/12/14,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
718,230,"240,000원",21/12/14,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
719,270,"240,000원",21/12/19,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
720,230,"250,000원",21/12/19,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
721,230,"245,000원",21/12/21,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
722,265,"280,000원",21/12/23,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
723,245,"259,000원",21/12/26,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
724,270,"250,000원",21/12/27,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
725,230,"299,000원",21/12/27,(W) Nike Dunk Low Bronze Eclipse,21/11/25,BRONZEECLIPSE,"$100(약118,800원)"
726,245,"320,000원",21/12/08,Nike SB Dunk Low Orange Label,19/03/02,BLACK/WHITE-BLACK-GUMLIGHTBROWN,"$90(약106,800원)"
727,205,"150,000원",21/03/05,(PS) Nike Dunk Low UNLV,21/01/21,MEDIUMGREY/VARSITYRED/WHITE,"€64(약85,800원)"
